Year,PlayerId,Name,RunnerRuns,RunnerRunsXB,RunnerRunsSB,Opportunities
2016,467827,"Parra, Gerardo",-0.0015506265258026,0.2690768659013866,-0.2706274924271892,44
2016,471865,"González, Carlos",-0.9602561921493826,-0.7675171978023658,-0.1927389943470167,52
2016,474568,"Mercer, Jordy",0.8879302000364161,1.7494567152453475,-0.8615265152089314,44
2016,474832,"Belt, Brandon",-1.9286305614333223,-0.1019802039879234,-1.826650357445399,55
2016,475174,"Alonso, Yonder",-1.494684750724523,-1.2513943009082271,-0.2432904498162955,38
2016,488721,"Bourjos, Peter",3.157068770447557,3.7267251330920033,-0.5696563626444464,49
2016,488862,"Escobar, Yunel",-2.245199266444759,-0.7815967069424905,-1.4636025595022686,55
2016,493114,"Aoki, Norichika",-0.3919541647884821,2.335533293073416,-2.727487457861898,57
2016,493351,"Ramirez, Alexei",-2.0185046065858607,-0.6957774538583599,-1.3227271527275006,43
2016,501981,"Davis, Khris",-1.1354382639051983,-0.2709033798049211,-0.8645348841002775,39
2016,502082,"Chisenhall, Lonnie",2.2517803880044727,1.4158210150075918,0.8359593729968808,43
2016,502110,"Martinez, J.D.",-1.5131225915636914,-0.7266242429122594,-0.7864983486514321,46
2016,502143,"Valencia, Danny",-1.906246165491885,-1.6386578495362287,-0.2675883159556562,37
2016,502210,"Reddick, Josh",0.2446804920806015,-0.1796427764474701,0.4243232685280717,48
2016,502481,"Dyson, Jarrod",6.711969665796999,4.8043513634191,1.907618302377899,71
2016,502517,"Murphy, Daniel",-0.5656933794760416,0.0092336625598259,-0.5749270420358675,68
2016,502671,"Goldschmidt, Paul",2.274319031187789,-0.2819788609408091,2.5562978921285984,77
2016,503556,"Gonzalez, Marwin",0.4947307437331518,0.4597862545632653,0.0349444891698865,50
2016,514888,"Altuve, Jose",1.1743921426327288,1.3970490997179508,-0.222656957085222,112
2016,514917,"Hernández, César",1.2571369291801444,4.142282649619418,-2.885145720439273,71
2016,516416,"Segura, Jean",3.492988350873742,2.475242935884648,1.0177454149890948,135
2016,516770,"Castro, Starlin",-3.189145633988825,-3.116183893841232,-0.0729617401475932,40
2016,516782,"Marte, Starling",5.390421847082136,1.4887803066754173,3.901641540406718,95
2016,518626,"Donaldson, Josh",-1.1952209738196558,-2.1304913434875856,0.93527036966793,61
2016,518692,"Freeman, Freddie",-0.7428579568124802,-0.8750762315933224,0.132218274780842,64
2016,518792,"Heyward, Jason",0.6966221008018727,1.062227172118918,-0.3656050713170453,53
2016,518934,"LeMahieu, DJ",0.5141724458767533,1.299303163050459,-0.7851307171737057,75
2016,518960,"Lucroy, Jonathan",-0.5036140210113881,-0.6894000273823822,0.185786006370994,37
2016,519083,"Norris, Derek",1.790399041239268,0.7215520701569541,1.0688469710823136,36
2016,519184,"Revere, Ben",3.046938474185467,2.8340042290806133,0.2129342451048537,51
2016,519203,"Rizzo, Anthony",-1.1641788939393314,0.2281799996095351,-1.3923588935488664,50
2016,519306,"Souza Jr., Steven",-0.4404704610980245,2.1690441586260016,-2.609514619724026,42
2016,520471,"Galvis, Freddy",-0.28086505168944,-0.8714316146929524,0.5905665630035124,61
2016,521692,"Perez, Salvador",-2.4387201285914824,-2.4736079341586787,0.0348878055671961,41
2016,523253,"Forsythe, Logan",-1.6661594774590258,-0.1106074145977765,-1.5555520628612494,54
2016,541645,"García, Avisaíl",0.2160496046042026,1.559566494582036,-1.3435168899778334,43
2016,541650,"Pérez, Hernán",3.2556649223517766,1.114543317768132,2.1411216045836445,62
2016,542255,"Inciarte, Ender",2.813961497418429,3.473815916736105,-0.6598544193176761,97
2016,542303,"Ozuna, Marcell",-1.5249096930497767,-0.2840542850845675,-1.2408554079652092,48
2016,542340,"Villar, Jonathan",4.183138118273623,1.135122749393246,3.048015368880377,144
2016,542454,"Santana, Danny",-0.3551106996877664,1.120452660125258,-1.4755633598130244,41
2016,542993,"Burns, Billy",2.9030604386521768,1.4795153534741232,1.4235450851780538,49
2016,543063,"Crawford, Brandon",1.450117683054995,1.246469479052605,0.2036482040023901,55
2016,543213,"Giavotella, Johnny",1.007853753431056,1.1142800759164493,-0.1064263224853934,37
2016,543257,"Grossman, Robbie",-1.2094623708926224,0.5702239427626552,-1.7796863136552776,43
2016,543281,"Harrison, Josh",4.574952745177114,2.9129345465576937,1.662018198619421,69
2016,543333,"Hosmer, Eric",-2.988381969876045,-2.4516748690882526,-0.5367071007877927,42
2016,543401,"Kipnis, Jason",2.3530783431695297,1.4164840543829214,0.9365942887866084,64
2016,543434,"Lawrie, Brett",2.914301243966841,2.1153163300360465,0.7989849139307946,40
2016,543543,"Miller, Brad",-0.4149479175406947,1.0066752065519322,-1.421623124092627,47
2016,543685,"Rendon, Anthony",2.0202765454468685,2.078011960582553,-0.0577354151356844,70
2016,543760,"Semien, Marcus",2.083842742564489,1.109769652327646,0.9740730902368432,54
2016,543768,"Shaw, Travis",-2.633803197483264,-2.338412008927912,-0.295391188555352,39
2016,543807,"Springer, George",0.9764526612697912,2.7577137009588863,-1.781261039689095,83
2016,543829,"Strange-Gordon, Dee",3.507099607005125,2.161812302180932,1.345287304824193,63
2016,544369,"Gregorius, Didi",3.592902270391944,2.7763120600021653,0.8165902103897787,47
2016,545341,"Grichuk, Randal",1.649410283025429,2.6291690450844336,-0.9797587620590048,54
2016,545350,"Marisnick, Jake",2.7063223294535304,2.767978000052402,-0.0616556705988716,45
2016,545361,"Trout, Mike",5.185955557143913,2.4615519339854264,2.724403623158487,109
2016,546318,"Herrera, Odúbel",0.5973037015667244,0.8761707958238314,-0.278867094257107,83
2016,547180,"Harper, Bryce",-2.0328629138475507,-0.5684706622997407,-1.4643922515478098,68
2016,547982,"Martin, Leonys",2.362328857818299,0.5042218524996928,1.858107005318606,50
2016,547989,"Abreu, José",-2.1146546407376285,-1.1707565025481363,-0.9438981381894922,45
2016,553993,"Suárez, Eugenio",-0.1752077278050839,0.46222369485233,-0.6374314226574139,64
2016,570256,"Polanco, Gregory",-0.7215894813602057,-1.000789180707954,0.2791996993477484,67
2016,570731,"Schoop, Jonathan",0.8038612763033952,1.2184503565900264,-0.4145890802866312,48
2016,571448,"Arenado, Nolan",-1.0217612670033471,-0.0529532390135046,-0.9688080279898424,60
2016,571697,"Gennett, Scooter",-2.428719722678782,-2.414761175763952,-0.0139585469148305,47
2016,571740,"Hamilton, Billy",14.024627987942925,5.844261201553171,8.180366786389754,107
2016,571875,"Lamb, Jake",2.291966946297081,2.3495977992056627,-0.0576308529085816,65
2016,571976,"Myers, Wil",3.480959451191477,3.2878348445028966,0.1931246066885804,90
2016,571980,"Naquin, Tyler",1.571967701477682,2.012623419437328,-0.4406557179596459,43
2016,572008,"Owings, Chris",3.928366078200179,1.9097643368701829,2.018601741329996,63
2016,572039,"Piscotty, Stephen",0.5543091637316632,1.1078031160898345,-0.5534939523581713,57
2016,572122,"Seager, Kyle",-1.7947240907923443,-1.527408137449194,-0.2673159533431506,45
2016,572191,"Taylor, Michael A.",2.9678336889170573,1.316377184561435,1.6514565043556224,39
2016,572761,"Carpenter, Matt",-1.2669320995830573,0.3915743497317001,-1.6585064493147574,60
2016,572816,"Dickerson, Corey",-0.7737271922291906,0.1299572614410785,-0.9036844536702692,43
2016,572821,"Dozier, Brian",4.691574171235145,2.7877130962420447,1.9038610749931009,79
2016,578428,"Iglesias, Jose",1.530711858404754,1.8255314718823328,-0.2948196134775792,55
2016,581527,"Travis, Devon",2.5045311444618825,2.2376284675604112,0.266902676901471,49
2016,588751,"Hechavarría, Adeiny",1.4231936565853929,1.3294975843907753,0.0936960721946175,42
2016,592178,"Bryant, Kris",2.863641754498196,3.572356029050216,-0.7087142745520199,76
2016,592206,"Castellanos, Nick",-2.457090748120617,-2.1513220088542107,-0.3057687392664057,36
2016,592273,"Drury, Brandon",-1.7111383411016388,-0.7146325753360055,-0.9965057657656332,43
2016,592518,"Machado, Manny",-3.779125652717989,-2.018959993054523,-1.7601656596634665,56
2016,592626,"Pederson, Joc",-0.3519839016064365,0.0487762529978211,-0.4007601546042577,43
2016,592663,"Realmuto, J.T.",0.6777599063610912,0.1941644280428143,0.4835954783182769,57
2016,592696,"Rosario, Eddie",1.4577615686876892,1.9786026904687184,-0.5208411217810289,47
2016,592743,"Simmons, Andrelton",2.3419054215560884,0.4349660124850014,1.906939409071087,46
2016,592885,"Yelich, Christian",3.020908860812648,2.7690128714086706,0.2518959894039767,57
2016,593160,"Merrifield, Whit",1.7475034090027757,2.390019463950849,-0.6425160549480733,47
2016,593428,"Bogaerts, Xander",2.328159360635824,2.037984818469794,0.2901745421660294,72
2016,594777,"Calhoun, Kole",-0.6396296024587913,0.806445543494231,-1.4460751459530223,55
2016,594807,"Duvall, Adam",-0.5291873768480162,0.5900566775805833,-1.1192440544285995,50
2016,594809,"Eaton, Adam",2.9437939331897063,2.7314530438273845,0.2123408893623217,91
2016,595281,"Kiermaier, Kevin",5.634339509554623,3.628118307291426,2.006221202263197,63
2016,595879,"Báez, Javier",0.6356096679791116,0.1798038767361353,0.4558057912429762,46
2016,596019,"Lindor, Francisco",-1.457566913558745,-1.247184953291518,-0.2103819602672271,69
2016,596059,"Odor, Rougned",0.9376255240828636,2.191430846776157,-1.2538053226932937,71
2016,596115,"Story, Trevor",1.188380749768145,1.416192754136173,-0.227812004368028,41
2016,596144,"Cuthbert, Cheslor",-3.147093886701393,-3.505337638496337,0.358243751794944,41
2016,596146,"Kepler, Max",1.825376879570076,1.9853415048002787,-0.159964625230203,41
2016,596748,"Franco, Maikel",-1.8241465332892552,-1.5132784629913756,-0.3108680702978795,37
2016,598265,"Bradley Jr., Jackie",3.5436109156582534,3.196390956164788,0.3472199594934654,59
2016,605141,"Betts, Mookie",8.185788644571899,5.737598936367412,2.4481897082044863,99
2016,605412,"Panik, Joe",1.813028212906584,1.0681180625708588,0.7449101503357245,44
2016,605480,"Smith, Mallex",0.8051053833133651,0.9564912725957714,-0.1513858892824062,43
2016,606299,"Peraza, José",0.405757002609159,0.7691893908919227,-0.3634323882827637,45
2016,606466,"Marte, Ketel",2.605287262648799,1.6474810735069534,0.9578061891418452,54
2016,607054,"Peterson, Jace",1.1637668545609856,2.442577984700005,-1.27881113013902,42
2016,607208,"Turner, Trea",3.4831818438924573,0.7445757324210645,2.738606111471393,73
2016,607680,"Pillar, Kevin",4.089783160640641,3.383340728564064,0.706442432076577,73
2016,608070,"Ramírez, José",4.495165900822,4.536037839291359,-0.0408719384693579,101
2016,608365,"Russell, Addison",0.4990417774864001,0.0130104220016261,0.486031355484774,39
2016,608369,"Seager, Corey",2.4124685921181674,3.095738443238835,-0.6832698511206672,71
2016,608577,"Mazara, Nomar",-3.711404531326192,-3.311851638865643,-0.3995528924605476,36
2016,608671,"Jankowski, Travis",2.466410069839733,1.0729725508875567,1.393437518952176,74
2016,611177,"García, Adonis",-1.3571222730718635,-0.902512168985356,-0.4546101040865076,52
2016,621043,"Correa, Carlos",2.193726300499968,2.728867993238632,-0.535141692738664,59
2016,621439,"Buxton, Byron",4.922157474211481,4.161926192133607,0.7602312820778742,47
2016,622110,"Duffy, Matt",-0.3680203512775835,-0.0084813278532243,-0.3595390234243591,38
2016,630111,"Tomás, Yasmany",-5.453492277872031,-3.772454284686719,-1.681037993185312,38
2016,641313,"Anderson, Tim",3.802013778759616,2.9292942754918387,0.8727195032677766,53
2016,649557,"Díaz, Aledmys",0.4561514978834339,0.6698390257627462,-0.2136875278793122,48
2017,136860,"Beltrán, Carlos",-1.9615217252633703,-1.806961583743717,-0.1545601415196535,39
2017,400284,"Utley, Chase",0.8776405870232481,0.1812616089145058,0.6963789781087423,38
2017,408045,"Mauer, Joe",-2.1669091243607004,-1.7685728248513557,-0.3983362995093447,56
2017,408252,"Phillips, Brandon",-1.127636064103332,-0.5837611432675718,-0.5438749208357603,70
2017,408314,"Reyes, José",1.322308768589497,1.833148322977049,-0.5108395543875524,73
2017,425783,"Choo, Shin-Soo",0.3319682540238154,-0.0113231382058232,0.3432913922296386,46
2017,425877,"Molina, Yadier",-1.0458314622198954,-1.475500915848369,0.4296694536284736,41
2017,429664,"Canó, Robinson",-1.0424099168246672,-1.1412760506336233,0.098866133808956,41
2017,430832,"Bautista, José",-2.0835514899061494,-1.7050569991818605,-0.3784944907242892,53
2017,430945,"Jones, Adam",0.4315108265901749,0.9870169660705804,-0.5555061394804054,48
2017,430947,"Aybar, Erick",-0.4265550282261793,0.0595621145002861,-0.4861171427264655,42
2017,434158,"Granderson, Curtis",1.701825795289437,0.7561178513823187,0.945707943907118,42
2017,434658,"Davis, Rajai",1.863278332758572,1.6740227567161798,0.189255576042392,66
2017,434670,"Ramirez, Hanley",-3.552845011826139,-1.9346804811459564,-1.6181645306801828,37
2017,435062,"Kendrick, Howie",-1.7610156815869735,-1.3666628256303273,-0.3943528559566462,39
2017,435079,"Kinsler, Ian",1.624345995078626,1.166815110526641,0.4575308845519845,68
2017,435622,"Desmond, Ian",1.6102449242894323,0.973522713618071,0.6367222106713614,42
2017,443558,"Cruz, Nelson",-4.826017623055765,-5.018361753586429,0.1923441305306638,39
2017,444432,"Trumbo, Mark",-1.6933258277566448,-1.7953431693662445,0.1020173416095995,49
2017,444482,"Peralta, David",0.305359283047618,0.4641237017181544,-0.1587644186705363,64
2017,444876,"Escobar, Alcides",0.2545889930984657,2.7287177975058867,-2.474128804407421,63
2017,445055,"Jay, Jon",1.5540605962953806,1.4885286604120354,0.0655319358833453,43
2017,446334,"Longoria, Evan",0.705571420095764,0.9797833782969556,-0.2742119582011917,51
2017,446359,"Cozart, Zack",-0.4112433468209079,-0.4908404087134592,0.0795970618925513,48
2017,448602,"Reynolds, Mark",-3.230353800051659,-3.198970207378157,-0.0313835926735022,40
2017,451594,"Fowler, Dexter",1.367565517499131,2.0788759941151587,-0.7113104766160275,54
2017,452104,"Headley, Chase",-0.7508632298331863,-1.209769132019273,0.4589059021860866,48
2017,452254,"Pence, Hunter",1.2320622109253478,2.003346372483787,-0.771284161558439,43
2017,452655,"Span, Denard",0.9173879212697318,0.1921571591580481,0.7252307621116837,71
2017,452678,"Cabrera, Asdrúbal",-5.71615601979954,-5.797716220312219,0.0815602005126792,43
2017,453056,"Ellsbury, Jacoby",3.706255654922046,1.1312077246652488,2.575047930256797,62
2017,453568,"Blackmon, Charlie",0.1562662726226391,2.5579668619299727,-2.401700589307333,109
2017,453923,"Blanco, Grégor",4.371840826048192,2.1339405183123623,2.237900307735829,44
2017,453943,"Frazier, Todd",-0.1996227615747209,-0.1445515651858999,-0.0550711963888209,36
2017,455976,"Markakis, Nick",-0.5554707418579128,0.917487117666658,-1.4729578595245707,55
2017,456488,"Núñez, Eduardo",0.8542531574798438,0.6152517979519991,0.2390013595278445,64
2017,456715,"Cain, Lorenzo",6.059036519984011,3.398910926806225,2.6601255931777863,87
2017,457705,"McCutchen, Andrew",1.2487989175405263,0.3329664056840944,0.915832511856432,58
2017,457708,"Upton, Justin",2.3980947021430064,2.8254716162662263,-0.4273769141232197,80
2017,457727,"Maybin, Cameron",5.494563959638184,2.7964316315124385,2.698132328125745,71
2017,457759,"Turner, Justin",-0.643351210136644,-1.4797479113337686,0.8363967011971246,46
2017,457763,"Posey, Buster",-1.979969356059268,-2.3300974993572217,0.3501281432979535,52
2017,457803,"Bruce, Jay",-1.164166543966384,-0.6946539467862555,-0.4695125971801284,45
2017,458015,"Votto, Joey",-7.532896526537536,-7.424239557053547,-0.1086569694839885,46
2017,458731,"Gardner, Brett",5.904907192335562,3.800863263737917,2.1040439285976458,83
2017,459964,"Joyce, Matt",-0.871221293906004,-0.908152770612538,0.0369314767065339,48
2017,460075,"Braun, Ryan",-0.0114805924750421,-0.2341039464951757,0.2226233540201335,40
2017,460086,"Gordon, Alex",-0.9541260003802976,0.1341490404827648,-1.0882750408630624,51
2017,460576,"Gómez, Carlos",-0.1786779835651846,0.3756016241675229,-0.5542796077327076,46
2017,461865,"Romine, Andrew",0.2599519142052511,0.974595631691997,-0.7146437174867459,36
2017,462101,"Andrus, Elvis",3.2632301269093067,2.5134397246268736,0.7497904022824331,113
2017,466320,"Cabrera, Melky",-3.269401365081576,-2.692493093376968,-0.5769082717046088,44
2017,467793,"Santana, Carlos",-0.395561194055682,-0.5300910315593932,0.1345298375037112,55
2017,467827,"Parra, Gerardo",-1.553536415074016,0.2755494705448382,-1.829085885618854,42
2017,471865,"González, Carlos",-1.1821742607417325,-1.7890607833744878,0.6068865226327556,46
2017,474568,"Mercer, Jordy",-0.8497557626448102,0.4074788988206408,-1.257234661465451,42
2017,474832,"Belt, Brandon",-2.94262158201494,-2.369914489869907,-0.5727070921450331,54
2017,475582,"Zimmerman, Ryan",1.4121534471752346,1.562539634443843,-0.1503861872686083,48
2017,476704,"Lowrie, Jed",-2.5191704285686245,-2.2959082492475567,-0.2232621793210679,49
2017,488726,"Brantley, Michael",2.381656613768623,1.0725982909721454,1.3090583227964778,37
2017,491676,"Hernández, Gorkys",3.8750582298164553,3.255850335739268,0.6192078940771877,54
2017,493114,"Aoki, Norichika",1.1963180278086845,0.1785848600380584,1.017733167770626,46
2017,493329,"Gurriel, Yuli",-0.2799668143395286,-0.0631933730349715,-0.2167734413045571,55
2017,500871,"Escobar, Eduardo",-0.2125808146933279,-0.6834867176441425,0.4709059029508145,43
2017,501571,"Lagares, Juan",1.3421349375032148,0.9840829610767876,0.3580519764264273,42
2017,501981,"Davis, Khris",-1.525499973362109,-1.9334278314886897,0.4079278581265807,40
2017,502054,"Pham, Tommy",1.9702939925720373,3.3269286996643657,-1.3566347070923284,79
2017,502110,"Martinez, J.D.",-0.9393369402464788,-1.511437112674734,0.5721001724282552,40
2017,502210,"Reddick, Josh",3.040165523078059,3.4242930310464703,-0.3841275079684113,62
2017,502481,"Dyson, Jarrod",3.453286744808564,2.1835366873963613,1.2697500574122025,64
2017,502517,"Murphy, Daniel",-1.4169814178004567,-1.7456046002425991,0.3286231824421424,56
2017,502671,"Goldschmidt, Paul",0.4063241732414875,0.5594010393956025,-0.1530768661541149,66
2017,503556,"Gonzalez, Marwin",-1.352068786782088,-0.8645814700243534,-0.4874873167577347,52
2017,514888,"Altuve, Jose",3.2053036449427434,2.0866500803136243,1.1186535646291194,121
2017,514917,"Hernández, César",-1.0333532965936332,0.3996242317409421,-1.4329775283345754,81
2017,516416,"Segura, Jean",1.5820933748364283,1.6883372674413115,-0.1062438926048831,82
2017,516770,"Castro, Starlin",0.8888486526315035,0.7488329647638372,0.1400156878676663,41
2017,516782,"Marte, Starling",2.7708714535799808,0.5760916108705673,2.1947798427094134,46
2017,517369,"Pirela, José",1.596899160985796,2.038595142206089,-0.4416959812202929,52
2017,518618,"Dietrich, Derek",0.1760859686805587,0.6851813894641285,-0.5090954207835698,43
2017,518692,"Freeman, Freddie",0.3177951959196454,1.0450612295280648,-0.7272660336084193,62
2017,518792,"Heyward, Jason",-0.6221232136352535,0.3648184845690391,-0.9869416982042928,42
2017,518934,"LeMahieu, DJ",-1.3675830207265895,-0.8481946978587426,-0.5193883228678469,67
2017,519048,"Moreland, Mitch",-0.7965514548275736,-0.1987141183797681,-0.5978373364478055,36
2017,519184,"Revere, Ben",2.7182005924017805,2.19870534544548,0.5194952469563006,49
2017,519203,"Rizzo, Anthony",-2.5787866699461097,-3.146694510114457,0.5679078401683476,69
2017,519306,"Souza Jr., Steven",1.2540365977942385,0.457541942750069,0.7964946550441695,56
2017,519317,"Stanton, Giancarlo",-3.7957104237934782,-2.807173509591755,-0.9885369142017232,38
2017,519346,"Thames, Eric",-1.2360464595898153,-0.95138274176956,-0.2846637178202552,40
2017,520471,"Galvis, Freddy",0.2220769276023219,0.1635704803038579,0.058506447298464,74
2017,523253,"Forsythe, Logan",0.454636658399461,1.6603595828747306,-1.2057229244752696,42
2017,541645,"García, Avisaíl",2.9413728872751586,2.647022136637268,0.2943507506378906,49
2017,541650,"Pérez, Hernán",2.3217793739296058,1.1145114588402871,1.2072679150893184,37
2017,542255,"Inciarte, Ender",4.054115147291271,2.5443756978953007,1.5097394493959704,104
2017,542303,"Ozuna, Marcell",-3.8909013789656974,-2.5711110984817545,-1.3197902804839428,52
2017,542340,"Villar, Jonathan",2.894742382349149,2.0839271186762494,0.8108152636728997,64
2017,542921,"Beckham, Tim",-0.5225803808706996,0.2512903255065407,-0.7738707063772403,49
2017,542979,"Broxton, Keon",2.553218781873098,1.6219714694304448,0.9312473124426536,54
2017,543063,"Crawford, Brandon",-1.2009546603525154,-0.1190594765930073,-1.081895183759508,43
2017,543257,"Grossman, Robbie",0.0810515662687921,-0.4514705092255897,0.5325220754943819,40
2017,543281,"Harrison, Josh",2.478600110204085,2.8418054726553863,-0.3632053624513008,58
2017,543305,"Hicks, Aaron",1.934887433805882,1.8789774658414475,0.0559099679644345,40
2017,543333,"Hosmer, Eric",1.1625662885493715,1.0502988669257378,0.1122674216236336,60
2017,543401,"Kipnis, Jason",1.4322197427833432,1.5360592091528988,-0.1038394663695555,40
2017,543484,"Mahtook, Mikie",0.8111138894582108,0.5547846438372847,0.2563292456209262,42
2017,543685,"Rendon, Anthony",1.862343255549356,0.9995202370596457,0.8628230184897102,65
2017,543760,"Semien, Marcus",4.019539529466544,1.781640223572804,2.2378993058937406,50
2017,543768,"Shaw, Travis",0.7113152949587382,-1.3479338060200052,2.0592491009787435,55
